train_set,delx,dely,alpha,eta,lt,theta,k,l1,l2,kde.bw,kde.lags,kde.win,pei,pai
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,0,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,0,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,0,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,0,0.001,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,1e-05,0,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,1e-05,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,1e-05,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,1e-05,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,1e-05,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,1e-05,0.001,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,5e-05,0,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,5e-05,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,5e-05,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,5e-05,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,5e-05,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,5e-05,0.001,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,1e-04,0,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,1e-04,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,1e-04,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,1e-04,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,1e-04,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,1e-04,0.001,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,5e-04,0,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,5e-04,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,5e-04,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,5e-04,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,5e-04,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,5e-04,0.001,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,0.001,0,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,0.001,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,0.001,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,0.001,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,0.001,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.842105263157895,2.25,48.5,0.785,125,0.001,0.001,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,0,0,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,0,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,0,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,0,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,0,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,0,0.001,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,1e-05,0,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,1e-05,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,1e-05,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,1e-05,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,1e-05,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,1e-05,0.001,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,5e-05,0,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,5e-05,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,5e-05,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,5e-05,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,5e-05,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,5e-05,0.001,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,1e-04,0,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,1e-04,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,1e-04,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,1e-04,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,1e-04,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,1e-04,0.001,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,5e-04,0,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,5e-04,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,5e-04,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,5e-04,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,5e-04,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,5e-04,0.001,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,0.001,0,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,0.001,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,0.001,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,0.001,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,0.001,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.894736842105263,2.25,48.5,0.785,125,0.001,0.001,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,0,0,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,0,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,0,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,0,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,0,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,0,0.001,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,1e-05,0,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,1e-05,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,1e-05,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,1e-05,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,1e-05,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,1e-05,0.001,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,5e-05,0,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,5e-05,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,5e-05,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,5e-05,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,5e-05,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,5e-05,0.001,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,1e-04,0,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,1e-04,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,1e-04,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,1e-04,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,1e-04,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,1e-04,0.001,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,5e-04,0,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,5e-04,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,5e-04,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,5e-04,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,5e-04,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,5e-04,0.001,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,0.001,0,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,0.001,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,0.001,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,0.001,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,0.001,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,0.947368421052632,2.25,48.5,0.785,125,0.001,0.001,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,0,0,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,0,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,0,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,0,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,0,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,0,0.001,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,1e-05,0,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,1e-05,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,1e-05,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,1e-05,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,1e-05,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,1e-05,0.001,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,5e-05,0,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,5e-05,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,5e-05,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,5e-05,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,5e-05,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,5e-05,0.001,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,1e-04,0,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,1e-04,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,1e-04,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,1e-04,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,1e-04,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,1e-04,0.001,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,5e-04,0,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,5e-04,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,5e-04,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,5e-04,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,5e-04,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,5e-04,0.001,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,0.001,0,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,0.001,1e-05,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,0.001,5e-05,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,0.001,1e-04,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,0.001,5e-04,625,4,20,0,0
train_14,1312.5,1312.5,1,2.25,48.5,0.785,125,0.001,0.001,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,0,0,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,0,1e-05,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,0,5e-05,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,0,1e-04,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,0,5e-04,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,0,0.001,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,1e-05,0,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,1e-05,1e-05,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,1e-05,5e-05,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,1e-05,1e-04,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,1e-05,5e-04,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,1e-05,0.001,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,5e-05,0,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,5e-05,1e-05,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,5e-05,5e-05,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,5e-05,1e-04,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,5e-05,5e-04,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,5e-05,0.001,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,1e-04,0,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,1e-04,1e-05,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,1e-04,5e-05,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,1e-04,1e-04,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,1e-04,5e-04,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,1e-04,0.001,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,5e-04,0,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,5e-04,1e-05,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,5e-04,5e-05,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,5e-04,1e-04,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,5e-04,5e-04,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,5e-04,0.001,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,0.001,0,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,0.001,1e-05,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,0.001,5e-05,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,0.001,1e-04,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,0.001,5e-04,625,4,20,0,0
train_15,1312.5,1312.5,0,2.25,48.5,0.785,125,0.001,0.001,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,0,0,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,0,1e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,0,5e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,0,1e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,0,5e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,0,0.001,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,1e-05,0,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,1e-05,1e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,1e-05,5e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,1e-05,1e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,1e-05,5e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,1e-05,0.001,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,5e-05,0,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,5e-05,1e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,5e-05,5e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,5e-05,1e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,5e-05,5e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,5e-05,0.001,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,1e-04,0,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,1e-04,1e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,1e-04,5e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,1e-04,1e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,1e-04,5e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,1e-04,0.001,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,5e-04,0,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,5e-04,1e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,5e-04,5e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,5e-04,1e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,5e-04,5e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,5e-04,0.001,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,0.001,0,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,0.001,1e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,0.001,5e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,0.001,1e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,0.001,5e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.0526315789473684,2.25,48.5,0.785,125,0.001,0.001,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,0,0,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,0,1e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,0,5e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,0,1e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,0,5e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,0,0.001,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,1e-05,0,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,1e-05,1e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,1e-05,5e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,1e-05,1e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,1e-05,5e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,1e-05,0.001,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,5e-05,0,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,5e-05,1e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,5e-05,5e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,5e-05,1e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,5e-05,5e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,5e-05,0.001,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,1e-04,0,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,1e-04,1e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,1e-04,5e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,1e-04,1e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,1e-04,5e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,1e-04,0.001,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,5e-04,0,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,5e-04,1e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,5e-04,5e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,5e-04,1e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,5e-04,5e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,5e-04,0.001,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,0.001,0,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,0.001,1e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,0.001,5e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,0.001,1e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,0.001,5e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.105263157894737,2.25,48.5,0.785,125,0.001,0.001,625,4,20,0,0
train_15,1312.5,1312.5,0.157894736842105,2.25,48.5,0.785,125,0,0,625,4,20,0,0
train_15,1312.5,1312.5,0.157894736842105,2.25,48.5,0.785,125,0,1e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.157894736842105,2.25,48.5,0.785,125,0,5e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.157894736842105,2.25,48.5,0.785,125,0,1e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.157894736842105,2.25,48.5,0.785,125,0,5e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.157894736842105,2.25,48.5,0.785,125,0,0.001,625,4,20,0,0
train_15,1312.5,1312.5,0.157894736842105,2.25,48.5,0.785,125,1e-05,0,625,4,20,0,0
train_15,1312.5,1312.5,0.157894736842105,2.25,48.5,0.785,125,1e-05,1e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.157894736842105,2.25,48.5,0.785,125,1e-05,5e-05,625,4,20,0,0
train_15,1312.5,1312.5,0.157894736842105,2.25,48.5,0.785,125,1e-05,1e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.157894736842105,2.25,48.5,0.785,125,1e-05,5e-04,625,4,20,0,0
train_15,1312.5,1312.5,0.157894736842105,2.25,48.5,0.785,125,1e-05,0.001,625,4,20,0,0
