delx,dely,eta,lt,theta,k,l1,l2,p,kde.bw,kde.n,kde.lags,kde.win,pei,pai
250,317.814388182,0.740466497804,0.506012166379,1.09682500474e-07,54,0.001,1e-04,0.5,500,all,1,4,0.0288461538461538,5.10636385608285
250,317.814388182,0.740466497804,0.506012166379,1.09682500474e-07,54,0.005,1e-04,0.5,500,all,1,4,0.0288461538461538,5.10636385608285
250,317.814388182,0.740466497804,0.506012166379,1.09682500474e-07,54,1e-05,1e-06,0.5,500,all,1,4,0.0384615384615385,6.8084851414438
250,317.814388182,0.740466497804,0.506012166379,1.09682500474e-07,54,1e-05,5e-06,0.5,500,all,1,4,0.0480769230769231,8.51060642680475
250,317.814388182,0.740466497804,0.506012166379,1.09682500474e-07,54,1e-05,1e-05,0.5,500,all,1,4,0.0480769230769231,8.51060642680475
250,317.814388182,0.740466497804,0.506012166379,1.09682500474e-07,54,1e-05,5e-05,0.5,500,all,1,4,0.0480769230769231,8.51060642680475
250,317.814388182,0.740466497804,0.506012166379,1.09682500474e-07,54,1e-05,5e-04,0.5,500,all,1,4,0.0961538461538462,17.0212128536095
250,317.814388182,0.740466497804,0.506012166379,1.09682500474e-07,54,1e-05,1e-04,0.25,500,all,1,4,0.0673076923076923,11.9148489975266
250,317.814388182,0.740466497804,0.506012166379,1.09682500474e-07,54,1e-05,1e-04,0.33,500,all,1,4,0.0769230769230769,13.6169702828876
250,317.814388182,0.740466497804,0.506012166379,1.09682500474e-07,54,1e-05,1e-04,0.5,500,all,1,4,0.0673076923076923,11.9148489975266
250,317.814388182,0.740466497804,0.506012166379,1.09682500474e-07,54,1e-05,1e-04,0.66,500,all,1,4,0.0576923076923077,10.2127277121657
250,317.814388182,0.740466497804,0.506012166379,1.09682500474e-07,54,1e-05,1e-04,0.75,500,all,1,4,0.0865384615384615,15.3190915682485
250,317.814388182,0.740466497804,0.506012166379,1.09682500474e-07,54,1e-05,1e-04,1,500,all,1,4,0.0288461538461538,5.10636385608285
250,250.016348286,0.748158460624,0.505710274542,0.204933998224,55,1e-06,1e-04,0.5,500,all,1,4,0.048,10.2002672309202
250,250.016348286,0.748158460624,0.505710274542,0.204933998224,55,1e-04,1e-04,0.5,500,all,1,4,0.056,11.9003117694069
250,250.016348286,0.748158460624,0.505710274542,0.204933998224,55,0.001,1e-04,0.5,500,all,1,4,0.048,10.2002672309202
250,250.016348286,0.748158460624,0.505710274542,0.204933998224,55,0.005,1e-04,0.5,500,all,1,4,0.048,10.2002672309202
250,250.016348286,0.748158460624,0.505710274542,0.204933998224,55,1e-05,1e-06,0.5,500,all,1,4,0.08,17.000445384867
250,250.016348286,0.748158460624,0.505710274542,0.204933998224,55,1e-05,5e-06,0.5,500,all,1,4,0.072,15.3004008463803
250,250.016348286,0.748158460624,0.505710274542,0.204933998224,55,1e-05,1e-05,0.5,500,all,1,4,0.072,15.3004008463803
250,250.016348286,0.748158460624,0.505710274542,0.204933998224,55,1e-05,5e-05,0.5,500,all,1,4,0.032,6.80017815394681
250,250.016348286,0.748158460624,0.505710274542,0.204933998224,55,1e-05,5e-04,0.5,500,all,1,4,0.048,10.2002672309202
250,250.016348286,0.748158460624,0.505710274542,0.204933998224,55,1e-05,1e-04,0.25,500,all,1,4,0.032,6.80017815394681
250,250.016348286,0.748158460624,0.505710274542,0.204933998224,55,1e-05,1e-04,0.33,500,all,1,4,0.032,6.80017815394681
250,250.016348286,0.748158460624,0.505710274542,0.204933998224,55,1e-05,1e-04,0.5,500,all,1,4,0.048,10.2002672309202
250,250.016348286,0.748158460624,0.505710274542,0.204933998224,55,1e-05,1e-04,0.66,500,all,1,4,0.048,10.2002672309202
250,250.016348286,0.748158460624,0.505710274542,0.204933998224,55,1e-05,1e-04,0.75,500,all,1,4,0.048,10.2002672309202
250,250.016348286,0.748158460624,0.505710274542,0.204933998224,55,1e-05,1e-04,1,500,all,1,4,0.048,10.2002672309202
250,250.950753377,0.746940477875,0.505671281003,0.204644957891,55,1e-06,1e-04,0.5,500,all,1,4,0.0393700787401575,8.46857245328674
250,250.950753377,0.746940477875,0.505671281003,0.204644957891,55,1e-04,1e-04,0.5,500,all,1,4,0.0393700787401575,8.46857245328674
250,250.950753377,0.746940477875,0.505671281003,0.204644957891,55,0.001,1e-04,0.5,500,all,1,4,0.047244094488189,10.1622869439441
250,250.950753377,0.746940477875,0.505671281003,0.204644957891,55,0.005,1e-04,0.5,500,all,1,4,0.047244094488189,10.1622869439441
250,250.950753377,0.746940477875,0.505671281003,0.204644957891,55,1e-05,1e-06,0.5,500,all,1,4,0.0236220472440945,5.08114347197204
250,250.950753377,0.746940477875,0.505671281003,0.204644957891,55,1e-05,5e-06,0.5,500,all,1,4,0.031496062992126,6.77485796262939
250,250.950753377,0.746940477875,0.505671281003,0.204644957891,55,1e-05,1e-05,0.5,500,all,1,4,0.0393700787401575,8.46857245328674
250,250.950753377,0.746940477875,0.505671281003,0.204644957891,55,1e-05,5e-05,0.5,500,all,1,4,0.0393700787401575,8.46857245328674
250,250.950753377,0.746940477875,0.505671281003,0.204644957891,55,1e-05,5e-04,0.5,500,all,1,4,0.0236220472440945,5.08114347197204
250,250.950753377,0.746940477875,0.505671281003,0.204644957891,55,1e-05,1e-04,0.25,500,all,1,4,0.047244094488189,10.1622869439441
250,250.950753377,0.746940477875,0.505671281003,0.204644957891,55,1e-05,1e-04,0.33,500,all,1,4,0.0393700787401575,8.46857245328674
250,250.950753377,0.746940477875,0.505671281003,0.204644957891,55,1e-05,1e-04,0.5,500,all,1,4,0.0393700787401575,8.46857245328674
250,250.950753377,0.746940477875,0.505671281003,0.204644957891,55,1e-05,1e-04,0.66,500,all,1,4,0.031496062992126,6.77485796262939
250,250.950753377,0.746940477875,0.505671281003,0.204644957891,55,1e-05,1e-04,0.75,500,all,1,4,0.0236220472440945,5.08114347197204
250,250.950753377,0.746940477875,0.505671281003,0.204644957891,55,1e-05,1e-04,1,500,all,1,4,0.047244094488189,10.1622869439441
256.782529125,504.927062681,0.851089476922,0.505848332304,0.597230515271,63,1e-06,1e-04,0.5,496,all,1,21,0.0138888888888889,1.69980404416715
256.782529125,504.927062681,0.851089476922,0.505848332304,0.597230515271,63,1e-04,1e-04,0.5,496,all,1,21,0.0277777777777778,3.3996080883343
256.782529125,504.927062681,0.851089476922,0.505848332304,0.597230515271,63,0.001,1e-04,0.5,496,all,1,21,0.0555555555555556,6.7992161766686
256.782529125,504.927062681,0.851089476922,0.505848332304,0.597230515271,63,0.005,1e-04,0.5,496,all,1,21,0.0555555555555556,6.7992161766686
256.782529125,504.927062681,0.851089476922,0.505848332304,0.597230515271,63,1e-05,1e-06,0.5,496,all,1,21,0.0416666666666667,5.09941213250145
256.782529125,504.927062681,0.851089476922,0.505848332304,0.597230515271,63,1e-05,5e-06,0.5,496,all,1,21,0.0277777777777778,3.3996080883343
256.782529125,504.927062681,0.851089476922,0.505848332304,0.597230515271,63,1e-05,1e-05,0.5,496,all,1,21,0.0277777777777778,3.3996080883343
256.782529125,504.927062681,0.851089476922,0.505848332304,0.597230515271,63,1e-05,5e-05,0.5,496,all,1,21,0.0138888888888889,1.69980404416715
256.782529125,504.927062681,0.851089476922,0.505848332304,0.597230515271,63,1e-05,5e-04,0.5,496,all,1,21,0,0
256.782529125,504.927062681,0.851089476922,0.505848332304,0.597230515271,63,1e-05,1e-04,0.25,496,all,1,21,0,0
256.782529125,504.927062681,0.851089476922,0.505848332304,0.597230515271,63,1e-05,1e-04,0.33,496,all,1,21,0.0138888888888889,1.69980404416715
256.782529125,504.927062681,0.851089476922,0.505848332304,0.597230515271,63,1e-05,1e-04,0.5,496,all,1,21,0.0138888888888889,1.69980404416715
256.782529125,504.927062681,0.851089476922,0.505848332304,0.597230515271,63,1e-05,1e-04,0.66,496,all,1,21,0.0138888888888889,1.69980404416715
256.782529125,504.927062681,0.851089476922,0.505848332304,0.597230515271,63,1e-05,1e-04,0.75,496,all,1,21,0,0
256.782529125,504.927062681,0.851089476922,0.505848332304,0.597230515271,63,1e-05,1e-04,1,496,all,1,21,0.0555555555555556,6.7992161766686
571.246336587,373.858642277,0.769226070051,0.5056813221,0.860701903202,142,1e-06,1e-04,0.5,422,all,5,3,0.0377358490566038,3.37731789936966
571.246336587,373.858642277,0.769226070051,0.5056813221,0.860701903202,142,1e-04,1e-04,0.5,422,all,5,3,0.0754716981132076,6.75463579873932
571.246336587,373.858642277,0.769226070051,0.5056813221,0.860701903202,142,0.001,1e-04,0.5,422,all,5,3,0.0188679245283019,1.68865894968483
571.246336587,373.858642277,0.769226070051,0.5056813221,0.860701903202,142,0.005,1e-04,0.5,422,all,5,3,0.0188679245283019,1.68865894968483
571.246336587,373.858642277,0.769226070051,0.5056813221,0.860701903202,142,1e-05,1e-06,0.5,422,all,5,3,0.0754716981132076,6.75463579873932
571.246336587,373.858642277,0.769226070051,0.5056813221,0.860701903202,142,1e-05,5e-06,0.5,422,all,5,3,0.0754716981132076,6.75463579873932
571.246336587,373.858642277,0.769226070051,0.5056813221,0.860701903202,142,1e-05,1e-05,0.5,422,all,5,3,0.0754716981132076,6.75463579873932
571.246336587,373.858642277,0.769226070051,0.5056813221,0.860701903202,142,1e-05,5e-05,0.5,422,all,5,3,0.0754716981132076,6.75463579873932
571.246336587,373.858642277,0.769226070051,0.5056813221,0.860701903202,142,1e-05,5e-04,0.5,422,all,5,3,0.0566037735849057,5.06597684905449
571.246336587,373.858642277,0.769226070051,0.5056813221,0.860701903202,142,1e-05,1e-04,0.25,422,all,5,3,0.0377358490566038,3.37731789936966
571.246336587,373.858642277,0.769226070051,0.5056813221,0.860701903202,142,1e-05,1e-04,0.33,422,all,5,3,0.0377358490566038,3.37731789936966
571.246336587,373.858642277,0.769226070051,0.5056813221,0.860701903202,142,1e-05,1e-04,0.5,422,all,5,3,0.0377358490566038,3.37731789936966
571.246336587,373.858642277,0.769226070051,0.5056813221,0.860701903202,142,1e-05,1e-04,0.66,422,all,5,3,0.0377358490566038,3.37731789936966
571.246336587,373.858642277,0.769226070051,0.5056813221,0.860701903202,142,1e-05,1e-04,0.75,422,all,5,3,0.0566037735849057,5.06597684905449
571.246336587,373.858642277,0.769226070051,0.5056813221,0.860701903202,142,1e-05,1e-04,1,422,all,5,3,0.0188679245283019,1.68865894968483
250,250.000001804,0.747738966793,0.505703677464,0.205962346263,55,1e-06,1e-04,0.5,500,all,1,4,0.0634920634920635,13.6012455798055
250,250.000001804,0.747738966793,0.505703677464,0.205962346263,55,1e-04,1e-04,0.5,500,all,1,4,0.0555555555555556,11.9010898823298
250,250.000001804,0.747738966793,0.505703677464,0.205962346263,55,0.001,1e-04,0.5,500,all,1,4,0.0476190476190476,10.2009341848541
250,250.000001804,0.747738966793,0.505703677464,0.205962346263,55,0.005,1e-04,0.5,500,all,1,4,0.0476190476190476,10.2009341848541
250,250.000001804,0.747738966793,0.505703677464,0.205962346263,55,1e-05,1e-06,0.5,500,all,1,4,0.0476190476190476,10.2009341848541
250,250.000001804,0.747738966793,0.505703677464,0.205962346263,55,1e-05,5e-06,0.5,500,all,1,4,0.0476190476190476,10.2009341848541
250,250.000001804,0.747738966793,0.505703677464,0.205962346263,55,1e-05,1e-05,0.5,500,all,1,4,0.0555555555555556,11.9010898823298
250,250.000001804,0.747738966793,0.505703677464,0.205962346263,55,1e-05,5e-05,0.5,500,all,1,4,0.0476190476190476,10.2009341848541
250,250.000001804,0.747738966793,0.505703677464,0.205962346263,55,1e-05,5e-04,0.5,500,all,1,4,0.0317460317460317,6.80062278990276
250,250.000001804,0.747738966793,0.505703677464,0.205962346263,55,1e-05,1e-04,0.25,500,all,1,4,0.0555555555555556,11.9010898823298
250,250.000001804,0.747738966793,0.505703677464,0.205962346263,55,1e-05,1e-04,0.33,500,all,1,4,0.0634920634920635,13.6012455798055
250,250.000001804,0.747738966793,0.505703677464,0.205962346263,55,1e-05,1e-04,0.5,500,all,1,4,0.0714285714285714,15.3014012772812
250,250.000001804,0.747738966793,0.505703677464,0.205962346263,55,1e-05,1e-04,0.66,500,all,1,4,0.0714285714285714,15.3014012772812
250,250.000001804,0.747738966793,0.505703677464,0.205962346263,55,1e-05,1e-04,0.75,500,all,1,4,0.0476190476190476,10.2009341848541
250,250.000001804,0.747738966793,0.505703677464,0.205962346263,55,1e-05,1e-04,1,500,all,1,4,0.0476190476190476,10.2009341848541
250,250,0.747476881655,0.505684387174,0.204246983174,55,1e-06,1e-04,0.5,500,all,1,4,0.048,10.2009342584641
250,250,0.747476881655,0.505684387174,0.204246983174,55,1e-04,1e-04,0.5,500,all,1,4,0.048,10.2009342584641
250,250,0.747476881655,0.505684387174,0.204246983174,55,0.001,1e-04,0.5,500,all,1,4,0.048,10.2009342584641
250,250,0.747476881655,0.505684387174,0.204246983174,55,0.005,1e-04,0.5,500,all,1,4,0.048,10.2009342584641
250,250,0.747476881655,0.505684387174,0.204246983174,55,1e-05,1e-06,0.5,500,all,1,4,0.056,11.9010899682081
250,250,0.747476881655,0.505684387174,0.204246983174,55,1e-05,5e-06,0.5,500,all,1,4,0.056,11.9010899682081
250,250,0.747476881655,0.505684387174,0.204246983174,55,1e-05,1e-05,0.5,500,all,1,4,0.04,8.50077854872007
250,250,0.747476881655,0.505684387174,0.204246983174,55,1e-05,5e-05,0.5,500,all,1,4,0.048,10.2009342584641
250,250,0.747476881655,0.505684387174,0.204246983174,55,1e-05,5e-04,0.5,500,all,1,4,0.056,11.9010899682081
250,250,0.747476881655,0.505684387174,0.204246983174,55,1e-05,1e-04,0.25,500,all,1,4,0.048,10.2009342584641
250,250,0.747476881655,0.505684387174,0.204246983174,55,1e-05,1e-04,0.33,500,all,1,4,0.056,11.9010899682081
250,250,0.747476881655,0.505684387174,0.204246983174,55,1e-05,1e-04,0.5,500,all,1,4,0.04,8.50077854872007
250,250,0.747476881655,0.505684387174,0.204246983174,55,1e-05,1e-04,0.66,500,all,1,4,0.072,15.3014013876961
250,250,0.747476881655,0.505684387174,0.204246983174,55,1e-05,1e-04,0.75,500,all,1,4,0.072,15.3014013876961
250,250,0.747476881655,0.505684387174,0.204246983174,55,1e-05,1e-04,1,500,all,1,4,0.048,10.2009342584641
341.387559408,362.408414463,0.719190156532,0.506404502351,0.0748914397527,109,1e-06,1e-04,0.5,459,all,3,27,0.0422535211267606,5.0627580618062
341.387559408,362.408414463,0.719190156532,0.506404502351,0.0748914397527,109,1e-04,1e-04,0.5,459,all,3,27,0.028169014084507,3.37517204120413
341.387559408,362.408414463,0.719190156532,0.506404502351,0.0748914397527,109,0.001,1e-04,0.5,459,all,3,27,0.0422535211267606,5.0627580618062
341.387559408,362.408414463,0.719190156532,0.506404502351,0.0748914397527,109,0.005,1e-04,0.5,459,all,3,27,0.0422535211267606,5.0627580618062
341.387559408,362.408414463,0.719190156532,0.506404502351,0.0748914397527,109,1e-05,1e-06,0.5,459,all,3,27,0.0563380281690141,6.75034408240827
341.387559408,362.408414463,0.719190156532,0.506404502351,0.0748914397527,109,1e-05,5e-06,0.5,459,all,3,27,0.0422535211267606,5.0627580618062
341.387559408,362.408414463,0.719190156532,0.506404502351,0.0748914397527,109,1e-05,1e-05,0.5,459,all,3,27,0.028169014084507,3.37517204120413
341.387559408,362.408414463,0.719190156532,0.506404502351,0.0748914397527,109,1e-05,5e-05,0.5,459,all,3,27,0.0422535211267606,5.0627580618062
341.387559408,362.408414463,0.719190156532,0.506404502351,0.0748914397527,109,1e-05,5e-04,0.5,459,all,3,27,0.0704225352112676,8.43793010301033
341.387559408,362.408414463,0.719190156532,0.506404502351,0.0748914397527,109,1e-05,1e-04,0.25,459,all,3,27,0.0704225352112676,8.43793010301033
341.387559408,362.408414463,0.719190156532,0.506404502351,0.0748914397527,109,1e-05,1e-04,0.33,459,all,3,27,0.0563380281690141,6.75034408240827
341.387559408,362.408414463,0.719190156532,0.506404502351,0.0748914397527,109,1e-05,1e-04,0.5,459,all,3,27,0.028169014084507,3.37517204120413
341.387559408,362.408414463,0.719190156532,0.506404502351,0.0748914397527,109,1e-05,1e-04,0.66,459,all,3,27,0.028169014084507,3.37517204120413
341.387559408,362.408414463,0.719190156532,0.506404502351,0.0748914397527,109,1e-05,1e-04,0.75,459,all,3,27,0.0422535211267606,5.0627580618062
341.387559408,362.408414463,0.719190156532,0.506404502351,0.0748914397527,109,1e-05,1e-04,1,459,all,3,27,0.028169014084507,3.37517204120413
250,250,0.74846235783,1.70539299031,0,50,1e-06,1e-04,0.5,500,all,5,30,0.056,11.9010899682081
250,250,0.74846235783,1.70539299031,0,50,1e-04,1e-04,0.5,500,all,5,30,0.04,8.50077854872007
250,250,0.74846235783,1.70539299031,0,50,0.001,1e-04,0.5,500,all,5,30,0.056,11.9010899682081
250,250,0.74846235783,1.70539299031,0,50,0.005,1e-04,0.5,500,all,5,30,0.056,11.9010899682081
250,250,0.74846235783,1.70539299031,0,50,1e-05,1e-06,0.5,500,all,5,30,0.04,8.50077854872007
250,250,0.74846235783,1.70539299031,0,50,1e-05,5e-06,0.5,500,all,5,30,0.048,10.2009342584641
250,250,0.74846235783,1.70539299031,0,50,1e-05,1e-05,0.5,500,all,5,30,0.04,8.50077854872007
250,250,0.74846235783,1.70539299031,0,50,1e-05,5e-05,0.5,500,all,5,30,0.032,6.80062283897605
250,250,0.74846235783,1.70539299031,0,50,1e-05,5e-04,0.5,500,all,5,30,0.024,5.10046712923204
250,250,0.74846235783,1.70539299031,0,50,1e-05,1e-04,0.25,500,all,5,30,0.048,10.2009342584641
250,250,0.74846235783,1.70539299031,0,50,1e-05,1e-04,0.33,500,all,5,30,0.048,10.2009342584641
250,250,0.74846235783,1.70539299031,0,50,1e-05,1e-04,0.5,500,all,5,30,0.048,10.2009342584641
250,250,0.74846235783,1.70539299031,0,50,1e-05,1e-04,0.66,500,all,5,30,0.056,11.9010899682081
250,250,0.74846235783,1.70539299031,0,50,1e-05,1e-04,0.75,500,all,5,30,0.08,17.0015570974401
250,250,0.74846235783,1.70539299031,0,50,1e-05,1e-04,1,500,all,5,30,0.032,6.80062283897605
250,258.706729783,0.747358835382,0.505680855406,0.204674332693,55,1e-06,1e-04,0.5,421,all,1,4,0.0327868852459016,6.81514717925359
250,258.706729783,0.747358835382,0.505680855406,0.204674332693,55,1e-04,1e-04,0.5,421,all,1,4,0.0245901639344262,5.11136038444019
250,258.706729783,0.747358835382,0.505680855406,0.204674332693,55,0.001,1e-04,0.5,421,all,1,4,0.0491803278688525,10.2227207688804
250,258.706729783,0.747358835382,0.505680855406,0.204674332693,55,0.005,1e-04,0.5,421,all,1,4,0.0491803278688525,10.2227207688804
250,258.706729783,0.747358835382,0.505680855406,0.204674332693,55,1e-05,1e-06,0.5,421,all,1,4,0.0573770491803279,11.9265075636938
250,258.706729783,0.747358835382,0.505680855406,0.204674332693,55,1e-05,5e-06,0.5,421,all,1,4,0.0573770491803279,11.9265075636938
250,258.706729783,0.747358835382,0.505680855406,0.204674332693,55,1e-05,1e-05,0.5,421,all,1,4,0.0491803278688525,10.2227207688804
250,258.706729783,0.747358835382,0.505680855406,0.204674332693,55,1e-05,5e-05,0.5,421,all,1,4,0.0491803278688525,10.2227207688804
250,258.706729783,0.747358835382,0.505680855406,0.204674332693,55,1e-05,5e-04,0.5,421,all,1,4,0.0655737704918033,13.6302943585072
250,258.706729783,0.747358835382,0.505680855406,0.204674332693,55,1e-05,1e-04,0.25,421,all,1,4,0.040983606557377,8.51893397406698
250,258.706729783,0.747358835382,0.505680855406,0.204674332693,55,1e-05,1e-04,0.33,421,all,1,4,0.040983606557377,8.51893397406698
250,258.706729783,0.747358835382,0.505680855406,0.204674332693,55,1e-05,1e-04,0.5,421,all,1,4,0.0737704918032787,15.3340811533206
250,258.706729783,0.747358835382,0.505680855406,0.204674332693,55,1e-05,1e-04,0.66,421,all,1,4,0.040983606557377,8.51893397406698
250,258.706729783,0.747358835382,0.505680855406,0.204674332693,55,1e-05,1e-04,0.75,421,all,1,4,0.0327868852459016,6.81514717925359
250,258.706729783,0.747358835382,0.505680855406,0.204674332693,55,1e-05,1e-04,1,421,all,1,4,0.0491803278688525,10.2227207688804
259.378130016,450.912436377,0.599884208789,0.506293056069,1.12297546386,138,1e-06,1e-04,0.5,475,all,3,16,0.0128205128205128,1.69593779786668
259.378130016,450.912436377,0.599884208789,0.506293056069,1.12297546386,138,1e-04,1e-04,0.5,475,all,3,16,0.0512820512820513,6.78375119146671
259.378130016,450.912436377,0.599884208789,0.506293056069,1.12297546386,138,0.001,1e-04,0.5,475,all,3,16,0.0256410256410256,3.39187559573335
259.378130016,450.912436377,0.599884208789,0.506293056069,1.12297546386,138,0.005,1e-04,0.5,475,all,3,16,0.0256410256410256,3.39187559573335
259.378130016,450.912436377,0.599884208789,0.506293056069,1.12297546386,138,1e-05,1e-06,0.5,475,all,3,16,0.141025641025641,18.6553157765334
259.378130016,450.912436377,0.599884208789,0.506293056069,1.12297546386,138,1e-05,5e-06,0.5,475,all,3,16,0.128205128205128,16.9593779786668
259.378130016,450.912436377,0.599884208789,0.506293056069,1.12297546386,138,1e-05,1e-05,0.5,475,all,3,16,0.115384615384615,15.2634401808001
259.378130016,450.912436377,0.599884208789,0.506293056069,1.12297546386,138,1e-05,5e-05,0.5,475,all,3,16,0.0641025641025641,8.47968898933338
259.378130016,450.912436377,0.599884208789,0.506293056069,1.12297546386,138,1e-05,5e-04,0.5,475,all,3,16,0.0128205128205128,1.69593779786668
259.378130016,450.912436377,0.599884208789,0.506293056069,1.12297546386,138,1e-05,1e-04,0.25,475,all,3,16,0.0384615384615385,5.08781339360003
259.378130016,450.912436377,0.599884208789,0.506293056069,1.12297546386,138,1e-05,1e-04,0.33,475,all,3,16,0.0256410256410256,3.39187559573335
259.378130016,450.912436377,0.599884208789,0.506293056069,1.12297546386,138,1e-05,1e-04,0.5,475,all,3,16,0.0256410256410256,3.39187559573335
259.378130016,450.912436377,0.599884208789,0.506293056069,1.12297546386,138,1e-05,1e-04,0.66,475,all,3,16,0.0256410256410256,3.39187559573335
259.378130016,450.912436377,0.599884208789,0.506293056069,1.12297546386,138,1e-05,1e-04,0.75,475,all,3,16,0.0128205128205128,1.69593779786668
259.378130016,450.912436377,0.599884208789,0.506293056069,1.12297546386,138,1e-05,1e-04,1,475,all,3,16,0.0256410256410256,3.39187559573335
303.256225511,286.721801757,0.619476318362,0.505784602208,1.38419494625,171,1e-06,1e-04,0.5,279,all,3,21,0.0408163265306122,6.75913730014541
303.256225511,286.721801757,0.619476318362,0.505784602208,1.38419494625,171,1e-04,1e-04,0.5,279,all,3,21,0.0408163265306122,6.75913730014541
303.256225511,286.721801757,0.619476318362,0.505784602208,1.38419494625,171,0.001,1e-04,0.5,279,all,3,21,0.0408163265306122,6.75913730014541
303.256225511,286.721801757,0.619476318362,0.505784602208,1.38419494625,171,0.005,1e-04,0.5,279,all,3,21,0.0408163265306122,6.75913730014541
303.256225511,286.721801757,0.619476318362,0.505784602208,1.38419494625,171,1e-05,1e-06,0.5,279,all,3,21,0.0510204081632653,8.44892162518176
303.256225511,286.721801757,0.619476318362,0.505784602208,1.38419494625,171,1e-05,5e-06,0.5,279,all,3,21,0.0612244897959184,10.1387059502181
303.256225511,286.721801757,0.619476318362,0.505784602208,1.38419494625,171,1e-05,1e-05,0.5,279,all,3,21,0.0714285714285714,11.8284902752545
303.256225511,286.721801757,0.619476318362,0.505784602208,1.38419494625,171,1e-05,5e-05,0.5,279,all,3,21,0.0408163265306122,6.75913730014541
303.256225511,286.721801757,0.619476318362,0.505784602208,1.38419494625,171,1e-05,5e-04,0.5,279,all,3,21,0.0816326530612245,13.5182746002908
303.256225511,286.721801757,0.619476318362,0.505784602208,1.38419494625,171,1e-05,1e-04,0.25,279,all,3,21,0.0510204081632653,8.44892162518176
303.256225511,286.721801757,0.619476318362,0.505784602208,1.38419494625,171,1e-05,1e-04,0.33,279,all,3,21,0.0510204081632653,8.44892162518176
303.256225511,286.721801757,0.619476318362,0.505784602208,1.38419494625,171,1e-05,1e-04,0.5,279,all,3,21,0.0408163265306122,6.75913730014541
303.256225511,286.721801757,0.619476318362,0.505784602208,1.38419494625,171,1e-05,1e-04,0.66,279,all,3,21,0.0306122448979592,5.06935297510906
303.256225511,286.721801757,0.619476318362,0.505784602208,1.38419494625,171,1e-05,1e-04,0.75,279,all,3,21,0.0204081632653061,3.3795686500727
303.256225511,286.721801757,0.619476318362,0.505784602208,1.38419494625,171,1e-05,1e-04,1,279,all,3,21,0.0408163265306122,6.75913730014541
385.266113281,548.132324219,0.690795898438,0.505489620282,0.555402832031,86,1e-06,1e-04,0.5,295,all,3,8,0.0178571428571429,1.65753075679555
385.266113281,548.132324219,0.690795898438,0.505489620282,0.555402832031,86,1e-04,1e-04,0.5,295,all,3,8,0.0357142857142857,3.3150615135911
385.266113281,548.132324219,0.690795898438,0.505489620282,0.555402832031,86,0.001,1e-04,0.5,295,all,3,8,0.0357142857142857,3.3150615135911
385.266113281,548.132324219,0.690795898438,0.505489620282,0.555402832031,86,0.005,1e-04,0.5,295,all,3,8,0.0357142857142857,3.3150615135911
385.266113281,548.132324219,0.690795898438,0.505489620282,0.555402832031,86,1e-05,1e-06,0.5,295,all,3,8,0.142857142857143,13.2602460543644
385.266113281,548.132324219,0.690795898438,0.505489620282,0.555402832031,86,1e-05,5e-06,0.5,295,all,3,8,0.142857142857143,13.2602460543644
385.266113281,548.132324219,0.690795898438,0.505489620282,0.555402832031,86,1e-05,1e-05,0.5,295,all,3,8,0.142857142857143,13.2602460543644
385.266113281,548.132324219,0.690795898438,0.505489620282,0.555402832031,86,1e-05,5e-05,0.5,295,all,3,8,0.0178571428571429,1.65753075679555
385.266113281,548.132324219,0.690795898438,0.505489620282,0.555402832031,86,1e-05,5e-04,0.5,295,all,3,8,0.0357142857142857,3.3150615135911
385.266113281,548.132324219,0.690795898438,0.505489620282,0.555402832031,86,1e-05,1e-04,0.25,295,all,3,8,0.0178571428571429,1.65753075679555
385.266113281,548.132324219,0.690795898438,0.505489620282,0.555402832031,86,1e-05,1e-04,0.33,295,all,3,8,0.0178571428571429,1.65753075679555
385.266113281,548.132324219,0.690795898438,0.505489620282,0.555402832031,86,1e-05,1e-04,0.5,295,all,3,8,0.0178571428571429,1.65753075679555
385.266113281,548.132324219,0.690795898438,0.505489620282,0.555402832031,86,1e-05,1e-04,0.66,295,all,3,8,0,0
385.266113281,548.132324219,0.690795898438,0.505489620282,0.555402832031,86,1e-05,1e-04,0.75,295,all,3,8,0,0
385.266113281,548.132324219,0.690795898438,0.505489620282,0.555402832031,86,1e-05,1e-04,1,295,all,3,8,0.0357142857142857,3.3150615135911
571.24633789,373.858642578,0.769226074219,0.50567835999,0.860701904297,142,1e-06,1e-04,0.5,422,all,5,3,0.0377358490566038,3.37731788894694
571.24633789,373.858642578,0.769226074219,0.50567835999,0.860701904297,142,1e-04,1e-04,0.5,422,all,5,3,0.0566037735849057,5.06597683342041
571.24633789,373.858642578,0.769226074219,0.50567835999,0.860701904297,142,0.001,1e-04,0.5,422,all,5,3,0.0188679245283019,1.68865894447347
571.24633789,373.858642578,0.769226074219,0.50567835999,0.860701904297,142,0.005,1e-04,0.5,422,all,5,3,0.0188679245283019,1.68865894447347
571.24633789,373.858642578,0.769226074219,0.50567835999,0.860701904297,142,1e-05,1e-06,0.5,422,all,5,3,0.0566037735849057,5.06597683342041
571.24633789,373.858642578,0.769226074219,0.50567835999,0.860701904297,142,1e-05,5e-06,0.5,422,all,5,3,0.0566037735849057,5.06597683342041
571.24633789,373.858642578,0.769226074219,0.50567835999,0.860701904297,142,1e-05,1e-05,0.5,422,all,5,3,0.0566037735849057,5.06597683342041
