delx,dely,eta,lt,theta,k,l1,l2,p,kde.bw,kde.n,kde.lags,kde.win,pei,pai
250.137937939,250.409746024,1,1.83156116017,1.57,106,1e-04,1e-04,0.5,250,all,6,30,0.0746268656716418,11.223087076937
250.137937939,250.409746024,1,1.83156116017,1.57,106,0.001,1e-04,0.5,250,all,6,30,0.082089552238806,12.3453957846307
250.137937939,250.409746024,1,1.83156116017,1.57,106,0.005,1e-04,0.5,250,all,6,30,0.082089552238806,12.3453957846307
250.137937939,250.409746024,1,1.83156116017,1.57,106,1e-05,1e-06,0.5,250,all,6,30,0.0522388059701493,7.85616095385587
250.137937939,250.409746024,1,1.83156116017,1.57,106,1e-05,5e-06,0.5,250,all,6,30,0.0522388059701493,7.85616095385587
250.137937939,250.409746024,1,1.83156116017,1.57,106,1e-05,1e-05,0.5,250,all,6,30,0.082089552238806,12.3453957846307
250.137937939,250.409746024,1,1.83156116017,1.57,106,1e-05,5e-05,0.5,250,all,6,30,0.119402985074627,17.9569393230991
250.137937939,250.409746024,1,1.83156116017,1.57,106,1e-05,5e-04,0.5,250,all,6,30,0.0970149253731343,14.590013200018
250.137937939,250.409746024,1,1.83156116017,1.57,106,1e-05,1e-04,0.25,250,all,6,30,0.134328358208955,20.2015567384865
250.137937939,250.409746024,1,1.83156116017,1.57,106,1e-05,1e-04,0.33,250,all,6,30,0.134328358208955,20.2015567384865
250.137937939,250.409746024,1,1.83156116017,1.57,106,1e-05,1e-04,0.5,250,all,6,30,0.119402985074627,17.9569393230991
250.137937939,250.409746024,1,1.83156116017,1.57,106,1e-05,1e-04,0.66,250,all,6,30,0.082089552238806,12.3453957846307
250.137937939,250.409746024,1,1.83156116017,1.57,106,1e-05,1e-04,0.75,250,all,6,30,0.111940298507463,16.8346306154054
250.137937939,250.409746024,1,1.83156116017,1.57,106,1e-05,1e-04,1,250,all,6,30,0.082089552238806,12.3453957846307
250,250,0.999804855585,1.83171802373,1.5692646625,106,1e-06,1e-04,0.5,250,all,6,30,0.126865671641791,19.1210628770828
250,250,0.999804855585,1.83171802373,1.5692646625,106,1e-04,1e-04,0.5,250,all,6,30,0.119402985074627,17.9962944725485
250,250,0.999804855585,1.83171802373,1.5692646625,106,0.001,1e-04,0.5,250,all,6,30,0.082089552238806,12.3724524498771
250,250,0.999804855585,1.83171802373,1.5692646625,106,0.005,1e-04,0.5,250,all,6,30,0.082089552238806,12.3724524498771
250,250,0.999804855585,1.83171802373,1.5692646625,106,1e-05,1e-06,0.5,250,all,6,30,0.0447761194029851,6.74861042720568
250,250,0.999804855585,1.83171802373,1.5692646625,106,1e-05,5e-06,0.5,250,all,6,30,0.0746268656716418,11.2476840453428
250,250,0.999804855585,1.83171802373,1.5692646625,106,1e-05,1e-05,0.5,250,all,6,30,0.0671641791044776,10.1229156408085
250,250,0.999804855585,1.83171802373,1.5692646625,106,1e-05,5e-05,0.5,250,all,6,30,0.134328358208955,20.245831281617
250,250,0.999804855585,1.83171802373,1.5692646625,106,1e-05,5e-04,0.5,250,all,6,30,0.111940298507463,16.8715260680142
250,250,0.999804855585,1.83171802373,1.5692646625,106,1e-05,1e-04,0.25,250,all,6,30,0.134328358208955,20.245831281617
250,250,0.999804855585,1.83171802373,1.5692646625,106,1e-05,1e-04,0.33,250,all,6,30,0.134328358208955,20.245831281617
250,250,0.999804855585,1.83171802373,1.5692646625,106,1e-05,1e-04,0.5,250,all,6,30,0.134328358208955,20.245831281617
250,250,0.999804855585,1.83171802373,1.5692646625,106,1e-05,1e-04,0.66,250,all,6,30,0.134328358208955,20.245831281617
250,250,0.999804855585,1.83171802373,1.5692646625,106,1e-05,1e-04,0.75,250,all,6,30,0.149253731343284,22.4953680906856
250,250,0.999804855585,1.83171802373,1.5692646625,106,1e-05,1e-04,1,250,all,6,30,0.0895522388059701,13.4972208544114
542.919918605,281.103526297,0.810058595684,1.83155749708,1.48567382803,197,1e-06,1e-04,0.5,275,all,2,15,0.0641025641025641,5.60752543232335
542.919918605,281.103526297,0.810058595684,1.83155749708,1.48567382803,197,1e-04,1e-04,0.5,275,all,2,15,0.0256410256410256,2.24301017292934
542.919918605,281.103526297,0.810058595684,1.83155749708,1.48567382803,197,0.001,1e-04,0.5,275,all,2,15,0.0641025641025641,5.60752543232335
542.919918605,281.103526297,0.810058595684,1.83155749708,1.48567382803,197,0.005,1e-04,0.5,275,all,2,15,0.0641025641025641,5.60752543232335
542.919918605,281.103526297,0.810058595684,1.83155749708,1.48567382803,197,1e-05,1e-06,0.5,275,all,2,15,0.0769230769230769,6.72903051878802
542.919918605,281.103526297,0.810058595684,1.83155749708,1.48567382803,197,1e-05,5e-06,0.5,275,all,2,15,0.0512820512820513,4.48602034585868
542.919918605,281.103526297,0.810058595684,1.83155749708,1.48567382803,197,1e-05,1e-05,0.5,275,all,2,15,0.0384615384615385,3.36451525939401
542.919918605,281.103526297,0.810058595684,1.83155749708,1.48567382803,197,1e-05,5e-05,0.5,275,all,2,15,0.0512820512820513,4.48602034585868
542.919918605,281.103526297,0.810058595684,1.83155749708,1.48567382803,197,1e-05,5e-04,0.5,275,all,2,15,0.0769230769230769,6.72903051878802
542.919918605,281.103526297,0.810058595684,1.83155749708,1.48567382803,197,1e-05,1e-04,0.25,275,all,2,15,0.0641025641025641,5.60752543232335
542.919918605,281.103526297,0.810058595684,1.83155749708,1.48567382803,197,1e-05,1e-04,0.33,275,all,2,15,0.0512820512820513,4.48602034585868
542.919918605,281.103526297,0.810058595684,1.83155749708,1.48567382803,197,1e-05,1e-04,0.5,275,all,2,15,0.0641025641025641,5.60752543232335
542.919918605,281.103526297,0.810058595684,1.83155749708,1.48567382803,197,1e-05,1e-04,0.66,275,all,2,15,0.0512820512820513,4.48602034585868
542.919918605,281.103526297,0.810058595684,1.83155749708,1.48567382803,197,1e-05,1e-04,0.75,275,all,2,15,0.0512820512820513,4.48602034585868
542.919918605,281.103526297,0.810058595684,1.83155749708,1.48567382803,197,1e-05,1e-04,1,275,all,2,15,0.0512820512820513,4.48602034585868
250.731552633,250,1,1.83043131655,1.57,106,1e-06,1e-04,0.5,250,all,6,30,0.119402985074627,17.9437871735373
250.731552633,250,1,1.83043131655,1.57,106,1e-04,1e-04,0.5,250,all,6,30,0.0597014925373134,8.97189358676866
250.731552633,250,1,1.83043131655,1.57,106,0.001,1e-04,0.5,250,all,6,30,0.082089552238806,12.3363536818069
250.731552633,250,1,1.83043131655,1.57,106,0.005,1e-04,0.5,250,all,6,30,0.082089552238806,12.3363536818069
250.731552633,250,1,1.83043131655,1.57,106,1e-05,1e-06,0.5,250,all,6,30,0.0970149253731343,14.5793270784991
250.731552633,250,1,1.83043131655,1.57,106,1e-05,5e-06,0.5,250,all,6,30,0.0895522388059701,13.457840380153
250.731552633,250,1,1.83043131655,1.57,106,1e-05,1e-05,0.5,250,all,6,30,0.0447761194029851,6.72892019007649
250.731552633,250,1,1.83043131655,1.57,106,1e-05,5e-05,0.5,250,all,6,30,0.082089552238806,12.3363536818069
250.731552633,250,1,1.83043131655,1.57,106,1e-05,5e-04,0.5,250,all,6,30,0.111940298507463,16.8223004751912
250.731552633,250,1,1.83043131655,1.57,106,1e-05,1e-04,0.25,250,all,6,30,0.164179104477612,24.6727073636138
250.731552633,250,1,1.83043131655,1.57,106,1e-05,1e-04,0.33,250,all,6,30,0.141791044776119,21.3082472685756
250.731552633,250,1,1.83043131655,1.57,106,1e-05,1e-04,0.5,250,all,6,30,0.0970149253731343,14.5793270784991
250.731552633,250,1,1.83043131655,1.57,106,1e-05,1e-04,0.66,250,all,6,30,0.0671641791044776,10.0933802851147
250.731552633,250,1,1.83043131655,1.57,106,1e-05,1e-04,0.75,250,all,6,30,0.104477611940299,15.7008137768452
250.731552633,250,1,1.83043131655,1.57,106,1e-05,1e-04,1,250,all,6,30,0.082089552238806,12.3363536818069
250.313501259,250,0.999998140639,1.83091162817,1.57,106,1e-06,1e-04,0.5,320,all,6,30,0.17910447761194,26.9606329393431
250.313501259,250,0.999998140639,1.83091162817,1.57,106,1e-04,1e-04,0.5,320,all,6,30,0.104477611940299,15.7270358812834
250.313501259,250,0.999998140639,1.83091162817,1.57,106,0.001,1e-04,0.5,320,all,6,30,0.082089552238806,12.3569567638656
250.313501259,250,0.999998140639,1.83091162817,1.57,106,0.005,1e-04,0.5,320,all,6,30,0.082089552238806,12.3569567638656
250.313501259,250,0.999998140639,1.83091162817,1.57,106,1e-05,1e-06,0.5,320,all,6,30,0.0970149253731343,14.6036761754775
250.313501259,250,0.999998140639,1.83091162817,1.57,106,1e-05,5e-06,0.5,320,all,6,30,0.0970149253731343,14.6036761754775
250.313501259,250,0.999998140639,1.83091162817,1.57,106,1e-05,1e-05,0.5,320,all,6,30,0.111940298507463,16.8503955870894
250.313501259,250,0.999998140639,1.83091162817,1.57,106,1e-05,5e-05,0.5,320,all,6,30,0.111940298507463,16.8503955870894
250.313501259,250,0.999998140639,1.83091162817,1.57,106,1e-05,5e-04,0.5,320,all,6,30,0.0970149253731343,14.6036761754775
250.313501259,250,0.999998140639,1.83091162817,1.57,106,1e-05,1e-04,0.25,320,all,6,30,0.126865671641791,19.0971149987013
250.313501259,250,0.999998140639,1.83091162817,1.57,106,1e-05,1e-04,0.33,320,all,6,30,0.141791044776119,21.3438344103132
250.313501259,250,0.999998140639,1.83091162817,1.57,106,1e-05,1e-04,0.5,320,all,6,30,0.126865671641791,19.0971149987013
250.313501259,250,0.999998140639,1.83091162817,1.57,106,1e-05,1e-04,0.66,320,all,6,30,0.0895522388059701,13.4803164696715
250.313501259,250,0.999998140639,1.83091162817,1.57,106,1e-05,1e-04,0.75,320,all,6,30,0.0970149253731343,14.6036761754775
250.313501259,250,0.999998140639,1.83091162817,1.57,106,1e-05,1e-04,1,320,all,6,30,0.0671641791044776,10.1102373522536
250.163363715,250.000005564,0.999720013657,1.83103375496,1.56999594402,106,1e-06,1e-04,0.5,320,all,6,30,0.156716417910448,23.6047113561756
250.163363715,250.000005564,0.999720013657,1.83103375496,1.56999594402,106,1e-04,1e-04,0.5,320,all,6,30,0.0895522388059701,13.4884064892432
250.163363715,250.000005564,0.999720013657,1.83103375496,1.56999594402,106,0.001,1e-04,0.5,320,all,6,30,0.082089552238806,12.3643726151396
250.163363715,250.000005564,0.999720013657,1.83103375496,1.56999594402,106,0.005,1e-04,0.5,320,all,6,30,0.082089552238806,12.3643726151396
250.163363715,250.000005564,0.999720013657,1.83103375496,1.56999594402,106,1e-05,1e-06,0.5,320,all,6,30,0.104477611940299,15.7364742374504
250.163363715,250.000005564,0.999720013657,1.83103375496,1.56999594402,106,1e-05,5e-06,0.5,320,all,6,30,0.0970149253731343,14.6124403633468
250.163363715,250.000005564,0.999720013657,1.83103375496,1.56999594402,106,1e-05,1e-05,0.5,320,all,6,30,0.104477611940299,15.7364742374504
250.163363715,250.000005564,0.999720013657,1.83103375496,1.56999594402,106,1e-05,5e-05,0.5,320,all,6,30,0.119402985074627,17.9845419856576
250.163363715,250.000005564,0.999720013657,1.83103375496,1.56999594402,106,1e-05,5e-04,0.5,320,all,6,30,0.082089552238806,12.3643726151396
250.163363715,250.000005564,0.999720013657,1.83103375496,1.56999594402,106,1e-05,1e-04,0.25,320,all,6,30,0.149253731343284,22.480677482072
250.163363715,250.000005564,0.999720013657,1.83103375496,1.56999594402,106,1e-05,1e-04,0.33,320,all,6,30,0.141791044776119,21.3566436079684
250.163363715,250.000005564,0.999720013657,1.83103375496,1.56999594402,106,1e-05,1e-04,0.5,320,all,6,30,0.126865671641791,19.1085758597612
250.163363715,250.000005564,0.999720013657,1.83103375496,1.56999594402,106,1e-05,1e-04,0.66,320,all,6,30,0.0895522388059701,13.4884064892432
250.163363715,250.000005564,0.999720013657,1.83103375496,1.56999594402,106,1e-05,1e-04,0.75,320,all,6,30,0.0895522388059701,13.4884064892432
250.163363715,250.000005564,0.999720013657,1.83103375496,1.56999594402,106,1e-05,1e-04,1,320,all,6,30,0.082089552238806,12.3643726151396
250.124770481,250.00000159,0.980632170486,1.83072053314,1.57,106,1e-06,1e-04,0.5,319,all,3,30,0.104477611940299,15.7389025615585
250.124770481,250.00000159,0.980632170486,1.83072053314,1.57,106,1e-04,1e-04,0.5,319,all,3,30,0.119402985074627,17.9873172132097
250.124770481,250.00000159,0.980632170486,1.83072053314,1.57,106,0.001,1e-04,0.5,319,all,3,30,0.082089552238806,12.3662805840817
250.124770481,250.00000159,0.980632170486,1.83072053314,1.57,106,0.005,1e-04,0.5,319,all,3,30,0.082089552238806,12.3662805840817
250.124770481,250.00000159,0.980632170486,1.83072053314,1.57,106,1e-05,1e-06,0.5,319,all,3,30,0.0746268656716418,11.2420732582561
250.124770481,250.00000159,0.980632170486,1.83072053314,1.57,106,1e-05,5e-06,0.5,319,all,3,30,0.082089552238806,12.3662805840817
250.124770481,250.00000159,0.980632170486,1.83072053314,1.57,106,1e-05,1e-05,0.5,319,all,3,30,0.082089552238806,12.3662805840817
250.124770481,250.00000159,0.980632170486,1.83072053314,1.57,106,1e-05,5e-05,0.5,319,all,3,30,0.0895522388059701,13.4904879099073
250.124770481,250.00000159,0.980632170486,1.83072053314,1.57,106,1e-05,5e-04,0.5,319,all,3,30,0.0970149253731343,14.6146952357329
250.124770481,250.00000159,0.980632170486,1.83072053314,1.57,106,1e-05,1e-04,0.25,319,all,3,30,0.0970149253731343,14.6146952357329
250.124770481,250.00000159,0.980632170486,1.83072053314,1.57,106,1e-05,1e-04,0.33,319,all,3,30,0.104477611940299,15.7389025615585
250.124770481,250.00000159,0.980632170486,1.83072053314,1.57,106,1e-05,1e-04,0.5,319,all,3,30,0.0970149253731343,14.6146952357329
250.124770481,250.00000159,0.980632170486,1.83072053314,1.57,106,1e-05,1e-04,0.66,319,all,3,30,0.0597014925373134,8.99365860660484
250.124770481,250.00000159,0.980632170486,1.83072053314,1.57,106,1e-05,1e-04,0.75,319,all,3,30,0.0447761194029851,6.74524395495363
250.124770481,250.00000159,0.980632170486,1.83072053314,1.57,106,1e-05,1e-04,1,319,all,3,30,0.082089552238806,12.3662805840817
250,250,0.851366140148,1.82991457613,0.918297917736,118,1e-06,1e-04,0.5,432,all,6,3,0.0522388059701493,7.87337883173996
250,250,0.851366140148,1.82991457613,0.918297917736,118,1e-04,1e-04,0.5,432,all,6,3,0.0746268656716418,11.2476840453428
250,250,0.851366140148,1.82991457613,0.918297917736,118,0.001,1e-04,0.5,432,all,6,3,0.0970149253731343,14.6219892589456
250,250,0.851366140148,1.82991457613,0.918297917736,118,0.005,1e-04,0.5,432,all,6,3,0.0970149253731343,14.6219892589456
250,250,0.851366140148,1.82991457613,0.918297917736,118,1e-05,1e-06,0.5,432,all,6,3,0.0597014925373134,8.99814723627424
250,250,0.851366140148,1.82991457613,0.918297917736,118,1e-05,5e-06,0.5,432,all,6,3,0.0597014925373134,8.99814723627424
250,250,0.851366140148,1.82991457613,0.918297917736,118,1e-05,1e-05,0.5,432,all,6,3,0.0597014925373134,8.99814723627424
250,250,0.851366140148,1.82991457613,0.918297917736,118,1e-05,5e-05,0.5,432,all,6,3,0.0597014925373134,8.99814723627424
250,250,0.851366140148,1.82991457613,0.918297917736,118,1e-05,5e-04,0.5,432,all,6,3,0.0895522388059701,13.4972208544114
250,250,0.851366140148,1.82991457613,0.918297917736,118,1e-05,1e-04,0.25,432,all,6,3,0.0597014925373134,8.99814723627424
250,250,0.851366140148,1.82991457613,0.918297917736,118,1e-05,1e-04,0.33,432,all,6,3,0.0522388059701493,7.87337883173996
250,250,0.851366140148,1.82991457613,0.918297917736,118,1e-05,1e-04,0.5,432,all,6,3,0.0597014925373134,8.99814723627424
250,250,0.851366140148,1.82991457613,0.918297917736,118,1e-05,1e-04,0.66,432,all,6,3,0.0447761194029851,6.74861042720568
250,250,0.851366140148,1.82991457613,0.918297917736,118,1e-05,1e-04,0.75,432,all,6,3,0.0447761194029851,6.74861042720568
250,250,0.851366140148,1.82991457613,0.918297917736,118,1e-05,1e-04,1,432,all,6,3,0.0970149253731343,14.6219892589456
250.964033963,250.765868761,0.999958179051,1.83110880574,1.57,106,1e-06,1e-04,0.5,320,all,6,30,0.0671641791044776,10.1438020850605
250.964033963,250.765868761,0.999958179051,1.83110880574,1.57,106,1e-04,1e-04,0.5,320,all,6,30,0.0671641791044776,10.1438020850605
250.964033963,250.765868761,0.999958179051,1.83110880574,1.57,106,0.001,1e-04,0.5,320,all,6,30,0.082089552238806,12.3979803261851
250.964033963,250.765868761,0.999958179051,1.83110880574,1.57,106,0.005,1e-04,0.5,320,all,6,30,0.082089552238806,12.3979803261851
250.964033963,250.765868761,0.999958179051,1.83110880574,1.57,106,1e-05,1e-06,0.5,320,all,6,30,0.0746268656716418,11.2708912056228
250.964033963,250.765868761,0.999958179051,1.83110880574,1.57,106,1e-05,5e-06,0.5,320,all,6,30,0.082089552238806,12.3979803261851
250.964033963,250.765868761,0.999958179051,1.83110880574,1.57,106,1e-05,1e-05,0.5,320,all,6,30,0.0746268656716418,11.2708912056228
250.964033963,250.765868761,0.999958179051,1.83110880574,1.57,106,1e-05,5e-05,0.5,320,all,6,30,0.082089552238806,12.3979803261851
250.964033963,250.765868761,0.999958179051,1.83110880574,1.57,106,1e-05,5e-04,0.5,320,all,6,30,0.0671641791044776,10.1438020850605
250.964033963,250.765868761,0.999958179051,1.83110880574,1.57,106,1e-05,1e-04,0.25,320,all,6,30,0.0447761194029851,6.76253472337369
250.964033963,250.765868761,0.999958179051,1.83110880574,1.57,106,1e-05,1e-04,0.33,320,all,6,30,0.0671641791044776,10.1438020850605
250.964033963,250.765868761,0.999958179051,1.83110880574,1.57,106,1e-05,1e-04,0.5,320,all,6,30,0.0597014925373134,9.01671296449825
250.964033963,250.765868761,0.999958179051,1.83110880574,1.57,106,1e-05,1e-04,0.66,320,all,6,30,0.0597014925373134,9.01671296449825
250.964033963,250.765868761,0.999958179051,1.83110880574,1.57,106,1e-05,1e-04,0.75,320,all,6,30,0.082089552238806,12.3979803261851
250.964033963,250.765868761,0.999958179051,1.83110880574,1.57,106,1e-05,1e-04,1,320,all,6,30,0.082089552238806,12.3979803261851
250.428289938,250,0.997180617164,1.83060839587,1.57,106,1e-06,1e-04,0.5,379,all,6,30,0.17910447761194,26.948275008692
250.428289938,250,0.997180617164,1.83060839587,1.57,106,1e-04,1e-04,0.5,379,all,6,30,0.104477611940299,15.7198270884037
250.428289938,250,0.997180617164,1.83060839587,1.57,106,0.001,1e-04,0.5,379,all,6,30,0.082089552238806,12.3512927123172
250.428289938,250,0.997180617164,1.83060839587,1.57,106,0.005,1e-04,0.5,379,all,6,30,0.082089552238806,12.3512927123172
250.428289938,250,0.997180617164,1.83060839587,1.57,106,1e-05,1e-06,0.5,379,all,6,30,0.0671641791044776,10.1056031282595
250.428289938,250,0.997180617164,1.83060839587,1.57,106,1e-05,5e-06,0.5,379,all,6,30,0.0746268656716418,11.2284479202883
250.428289938,250,0.997180617164,1.83060839587,1.57,106,1e-05,1e-05,0.5,379,all,6,30,0.0746268656716418,11.2284479202883
250.428289938,250,0.997180617164,1.83060839587,1.57,106,1e-05,5e-05,0.5,379,all,6,30,0.126865671641791,19.0883614644902
250.428289938,250,0.997180617164,1.83060839587,1.57,106,1e-05,5e-04,0.5,379,all,6,30,0.111940298507463,16.8426718804325
250.428289938,250,0.997180617164,1.83060839587,1.57,106,1e-05,1e-04,0.25,379,all,6,30,0.186567164179104,28.0711198007208
250.428289938,250,0.997180617164,1.83060839587,1.57,106,1e-05,1e-04,0.33,379,all,6,30,0.17910447761194,26.948275008692
250.428289938,250,0.997180617164,1.83060839587,1.57,106,1e-05,1e-04,0.5,379,all,6,30,0.156716417910448,23.5797406326055
250.428289938,250,0.997180617164,1.83060839587,1.57,106,1e-05,1e-04,0.66,379,all,6,30,0.134328358208955,20.211206256519
250.428289938,250,0.997180617164,1.83060839587,1.57,106,1e-05,1e-04,0.75,379,all,6,30,0.119402985074627,17.9655166724613
250.428289938,250,0.997180617164,1.83060839587,1.57,106,1e-05,1e-04,1,379,all,6,30,0.0895522388059701,13.474137504346
250.436303295,250,0.999953477845,1.83025354804,1.56505789129,106,1e-06,1e-04,0.5,379,all,6,30,0.0656934306569343,10.1052797733605
250.436303295,250,0.999953477845,1.83025354804,1.56505789129,106,1e-04,1e-04,0.5,379,all,6,30,0.0437956204379562,6.73685318224031
250.436303295,250,0.999953477845,1.83025354804,1.56505789129,106,0.001,1e-04,0.5,379,all,6,30,0.0875912408759124,13.4737063644806
250.436303295,250,0.999953477845,1.83025354804,1.56505789129,106,0.005,1e-04,0.5,379,all,6,30,0.0875912408759124,13.4737063644806
250.436303295,250,0.999953477845,1.83025354804,1.56505789129,106,1e-05,1e-06,0.5,379,all,6,30,0.0437956204379562,6.73685318224031
250.436303295,250,0.999953477845,1.83025354804,1.56505789129,106,1e-05,5e-06,0.5,379,all,6,30,0.0583941605839416,8.98247090965375
250.436303295,250,0.999953477845,1.83025354804,1.56505789129,106,1e-05,1e-05,0.5,379,all,6,30,0.0583941605839416,8.98247090965375
250.436303295,250,0.999953477845,1.83025354804,1.56505789129,106,1e-05,5e-05,0.5,379,all,6,30,0.0364963503649635,5.61404431853359
250.436303295,250,0.999953477845,1.83025354804,1.56505789129,106,1e-05,5e-04,0.5,379,all,6,30,0.072992700729927,11.2280886370672
250.436303295,250,0.999953477845,1.83025354804,1.56505789129,106,1e-05,1e-04,0.25,379,all,6,30,0.0510948905109489,7.85966204594703
250.436303295,250,0.999953477845,1.83025354804,1.56505789129,106,1e-05,1e-04,0.33,379,all,6,30,0.0583941605839416,8.98247090965375
250.436303295,250,0.999953477845,1.83025354804,1.56505789129,106,1e-05,1e-04,0.5,379,all,6,30,0.0510948905109489,7.85966204594703
250.436303295,250,0.999953477845,1.83025354804,1.56505789129,106,1e-05,1e-04,0.66,379,all,6,30,0.0364963503649635,5.61404431853359
250.436303295,250,0.999953477845,1.83025354804,1.56505789129,106,1e-05,1e-04,0.75,379,all,6,30,0.0510948905109489,7.85966204594703
250.436303295,250,0.999953477845,1.83025354804,1.56505789129,106,1e-05,1e-04,1,379,all,6,30,0.0875912408759124,13.4737063644806
250.426263834,250,0.993806356266,1.83080878252,1.57,105,1e-06,1e-04,0.5,379,all,6,30,0.111940298507463,16.842808148108
250.426263834,250,0.993806356266,1.83080878252,1.57,105,1e-04,1e-04,0.5,379,all,6,30,0.126865671641791,19.0885159011891
250.426263834,250,0.993806356266,1.83080878252,1.57,105,0.001,1e-04,0.5,379,all,6,30,0.082089552238806,12.3513926419459
250.426263834,250,0.993806356266,1.83080878252,1.57,105,0.005,1e-04,0.5,379,all,6,30,0.082089552238806,12.3513926419459
250.426263834,250,0.993806356266,1.83080878252,1.57,105,1e-05,1e-06,0.5,379,all,6,30,0.0746268656716418,11.2285387654054
250.426263834,250,0.993806356266,1.83080878252,1.57,105,1e-05,5e-06,0.5,379,all,6,30,0.0746268656716418,11.2285387654054
250.426263834,250,0.993806356266,1.83080878252,1.57,105,1e-05,1e-05,0.5,379,all,6,30,0.082089552238806,12.3513926419459
250.426263834,250,0.993806356266,1.83080878252,1.57,105,1e-05,5e-05,0.5,379,all,6,30,0.111940298507463,16.842808148108
250.426263834,250,0.993806356266,1.83080878252,1.57,105,1e-05,5e-04,0.5,379,all,6,30,0.0671641791044776,10.1056848888648
250.426263834,250,0.993806356266,1.83080878252,1.57,105,1e-05,1e-04,0.25,379,all,6,30,0.119402985074627,17.9656620246486
250.426263834,250,0.993806356266,1.83080878252,1.57,105,1e-05,1e-04,0.33,379,all,6,30,0.134328358208955,20.2113697777297
250.426263834,250,0.993806356266,1.83080878252,1.57,105,1e-05,1e-04,0.5,379,all,6,30,0.111940298507463,16.842808148108
250.426263834,250,0.993806356266,1.83080878252,1.57,105,1e-05,1e-04,0.66,379,all,6,30,0.111940298507463,16.842808148108
250.426263834,250,0.993806356266,1.83080878252,1.57,105,1e-05,1e-04,0.75,379,all,6,30,0.111940298507463,16.842808148108
250.426263834,250,0.993806356266,1.83080878252,1.57,105,1e-05,1e-04,1,379,all,6,30,0.0447761194029851,6.73712325924322
250.428970414,250,0.996430087403,1.83048114113,1.57,106,1e-06,1e-04,0.5,379,all,6,30,0.0970149253731343,14.5969426328483
250.428970414,250,0.996430087403,1.83048114113,1.57,106,1e-04,1e-04,0.5,379,all,6,30,0.082089552238806,12.3512591508716
250.428970414,250,0.996430087403,1.83048114113,1.57,106,0.001,1e-04,0.5,379,all,6,30,0.082089552238806,12.3512591508716
250.428970414,250,0.996430087403,1.83048114113,1.57,106,0.005,1e-04,0.5,379,all,6,30,0.082089552238806,12.3512591508716
250.428970414,250,0.996430087403,1.83048114113,1.57,106,1e-05,1e-06,0.5,379,all,6,30,0.0597014925373134,8.98273392790662
250.428970414,250,0.996430087403,1.83048114113,1.57,106,1e-05,5e-06,0.5,379,all,6,30,0.0597014925373134,8.98273392790662
250.428970414,250,0.996430087403,1.83048114113,1.57,106,1e-05,1e-05,0.5,379,all,6,30,0.0597014925373134,8.98273392790662
250.428970414,250,0.996430087403,1.83048114113,1.57,106,1e-05,5e-05,0.5,379,all,6,30,0.0671641791044776,10.1055756688949
250.428970414,250,0.996430087403,1.83048114113,1.57,106,1e-05,5e-04,0.5,379,all,6,30,0.0671641791044776,10.1055756688949
250.428970414,250,0.996430087403,1.83048114113,1.57,106,1e-05,1e-04,0.25,379,all,6,30,0.082089552238806,12.3512591508716
250.428970414,250,0.996430087403,1.83048114113,1.57,106,1e-05,1e-04,0.33,379,all,6,30,0.0671641791044776,10.1055756688949
250.428970414,250,0.996430087403,1.83048114113,1.57,106,1e-05,1e-04,0.5,379,all,6,30,0.0671641791044776,10.1055756688949
250.428970414,250,0.996430087403,1.83048114113,1.57,106,1e-05,1e-04,0.66,379,all,6,30,0.0746268656716418,11.2284174098833
250.428970414,250,0.996430087403,1.83048114113,1.57,106,1e-05,1e-04,0.75,379,all,6,30,0.082089552238806,12.3512591508716
250.428970414,250,0.996430087403,1.83048114113,1.57,106,1e-05,1e-04,1,379,all,6,30,0.0671641791044776,10.1055756688949
250.436303465,250,0.997654647535,1.83064032712,1.57,106,1e-06,1e-04,0.5,379,all,6,30,0.17910447761194,26.9474127106689
250.436303465,250,0.997654647535,1.83064032712,1.57,106,1e-04,1e-04,0.5,379,all,6,30,0.0895522388059701,13.4737063553345
250.436303465,250,0.997654647535,1.83064032712,1.57,106,0.001,1e-04,0.5,379,all,6,30,0.082089552238806,12.3508974923899
250.436303465,250,0.997654647535,1.83064032712,1.57,106,0.005,1e-04,0.5,379,all,6,30,0.082089552238806,12.3508974923899
250.436303465,250,0.997654647535,1.83064032712,1.57,106,1e-05,1e-06,0.5,379,all,6,30,0.0447761194029851,6.73685317766723
250.436303465,250,0.997654647535,1.83064032712,1.57,106,1e-05,5e-06,0.5,379,all,6,30,0.0447761194029851,6.73685317766723
250.436303465,250,0.997654647535,1.83064032712,1.57,106,1e-05,1e-05,0.5,379,all,6,30,0.0522388059701493,7.85966204061177
250.436303465,250,0.997654647535,1.83064032712,1.57,106,1e-05,5e-05,0.5,379,all,6,30,0.134328358208955,20.2105595330017
250.436303465,250,0.997654647535,1.83064032712,1.57,106,1e-05,5e-04,0.5,379,all,6,30,0.082089552238806,12.3508974923899
250.436303465,250,0.997654647535,1.83064032712,1.57,106,1e-05,1e-04,0.25,379,all,6,30,0.156716417910448,23.5789861218353
250.436303465,250,0.997654647535,1.83064032712,1.57,106,1e-05,1e-04,0.33,379,all,6,30,0.17910447761194,26.9474127106689
250.436303465,250,0.997654647535,1.83064032712,1.57,106,1e-05,1e-04,0.5,379,all,6,30,0.156716417910448,23.5789861218353
